NodeNumber,xPos,yPos,zPos
2027935,3.0433000e+03,-5.0725998e+02,4.8334000e+02
2027936,3.0476399e+03,-5.2234998e+02,4.8441000e+02
2027937,3.0519700e+03,-5.3742999e+02,4.8547998e+02
2027938,3.0559199e+03,-5.5245001e+02,4.8551999e+02
2027939,3.0273799e+03,-5.0966000e+02,4.8126999e+02
2027940,3.0317100e+03,-5.2473999e+02,4.8234000e+02
2027941,3.0360400e+03,-5.3983002e+02,4.8341000e+02
2027942,3.0403799e+03,-5.5490997e+02,4.8448999e+02
2027943,3.0109099e+03,-5.1144998e+02,4.7975998e+02
2027944,3.0152500e+03,-5.2652997e+02,4.8082999e+02
2027945,3.0195798e+03,-5.4162000e+02,4.8191000e+02
2027946,3.0239099e+03,-5.5670001e+02,4.8298999e+02
2027947,2.9939500e+03,-5.1269000e+02,4.7878000e+02
2027948,2.9982900e+03,-5.2777997e+02,4.7987000e+02
2027949,3.0026199e+03,-5.4285999e+02,4.8094000e+02
2027950,3.0069500e+03,-5.5795001e+02,4.8203000e+02
2027951,2.9765300e+03,-5.1346997e+02,4.7831000e+02
2027952,2.9808699e+03,-5.2854999e+02,4.7941000e+02
2027953,2.9852000e+03,-5.4364001e+02,4.8050000e+02
2027954,2.9855300e+03,-5.5879999e+02,4.8157999e+02
2027955,2.9586699e+03,-5.1384998e+02,4.7829999e+02
2027956,2.9630000e+03,-5.2892999e+02,4.7941000e+02
2027957,2.9673499e+03,-5.4408002e+02,4.8097998e+02
2027958,2.9716699e+03,-5.5910999e+02,4.8159000e+02
2027959,2.9403799e+03,-5.1395001e+02,4.7870999e+02
2027960,2.9447100e+03,-5.2902997e+02,4.7981998e+02
2027961,2.9490400e+03,-5.4412000e+02,4.8092999e+02
2027962,2.9573699e+03,-5.5910999e+02,4.8198999e+02
2027963,2.9216499e+03,-5.1388000e+02,4.7945999e+02
2027964,2.9259900e+03,-5.2895996e+02,4.8057999e+02
2027965,2.9303198e+03,-5.4403998e+02,4.8167999e+02
2027966,2.9346499e+03,-5.5913000e+02,4.8276999e+02
2027967,2.9024900e+03,-5.1376001e+02,4.8051999e+02
2027968,2.9068298e+03,-5.2883997e+02,4.8162000e+02
2027969,2.9111599e+03,-5.4391998e+02,4.8272998e+02
2027970,2.9154900e+03,-5.5901001e+02,4.8381000e+02
2027971,2.8828799e+03,-5.1372998e+02,4.8178998e+02
2027972,2.8872100e+03,-5.2881000e+02,4.8291000e+02
2027973,2.8915400e+03,-5.4389996e+02,4.8400998e+02
2027974,2.8958799e+03,-5.5897998e+02,4.8509000e+02
2027975,2.8628000e+03,-5.1395996e+02,4.8322000e+02
2027976,2.8671299e+03,-5.2904999e+02,4.8434000e+02
2027977,2.8714700e+03,-5.4413000e+02,4.8544000e+02
2027978,2.8758000e+03,-5.5921997e+02,4.8651999e+02
2027979,2.8422500e+03,-5.1464996e+02,4.8470999e+02
2027980,2.8465898e+03,-5.2972998e+02,4.8581998e+02
2027981,2.8509199e+03,-5.4481000e+02,4.8692999e+02
2027982,2.8552500e+03,-5.5989996e+02,4.8800998e+02
2027983,2.8212300e+03,-5.1600000e+02,4.8614999e+02
2027984,2.8255698e+03,-5.3108002e+02,4.8725998e+02
2027985,2.8298999e+03,-5.4615997e+02,4.8835999e+02
2027986,2.8342300e+03,-5.6125000e+02,4.8944000e+02
2027987,2.7997700e+03,-5.1827997e+02,4.8741000e+02
2027988,2.8040999e+03,-5.3335999e+02,4.8853000e+02
2027989,2.8084299e+03,-5.4844000e+02,4.8962997e+02
2027990,2.8127600e+03,-5.6352997e+02,4.9069998e+02
2027991,3.1879600e+03,-5.0248999e+02,5.1219000e+02
2027992,3.0047100e+03,-5.2551996e+02,3.0372998e+02
2027993,2.9973499e+03,-5.4326996e+02,3.0285999e+02
2027994,2.9971099e+03,-5.3072998e+02,3.0459000e+02
2027995,2.9865400e+03,-5.4258997e+02,3.0309000e+02
2027996,2.9757400e+03,-5.4192999e+02,3.0435999e+02
2027997,2.9650400e+03,-5.4128998e+02,3.0357999e+02
2027998,3.0615200e+03,-5.2294000e+02,3.0559000e+02
2027999,3.0426199e+03,-5.2458002e+02,3.0478998e+02
2028000,3.1874700e+03,-5.0947998e+02,3.6217999e+02
2028001,3.1437700e+03,-5.3051996e+02,3.3850998e+02
2028002,3.1794700e+03,-4.9388998e+02,3.5716000e+02
2028003,3.2257200e+03,-4.5688000e+02,3.7881998e+02
2028004,2.9489299e+03,-5.2321997e+02,3.0269000e+02
2028005,2.9860698e+03,-5.2472998e+02,3.0403998e+02
2028006,2.9674600e+03,-5.2395996e+02,3.0388000e+02
2028007,2.9653799e+03,-5.3135999e+02,3.0373999e+02
2028008,2.9758999e+03,-5.3114996e+02,3.0453000e+02
2028009,2.9865100e+03,-5.3085999e+02,3.0482999e+02
2028010,3.2276799e+03,-4.0003000e+02,3.8166000e+02
2028011,3.2217200e+03,-3.9216000e+02,3.8813998e+02
2028012,3.2406899e+03,-3.9385999e+02,3.8479999e+02
2028013,3.2307100e+03,-3.8575000e+02,3.9135999e+02
2028014,3.2537000e+03,-3.8769000e+02,3.8794998e+02
2028015,3.2429399e+03,-3.7713000e+02,3.9447998e+02
2028016,3.2667100e+03,-3.8151999e+02,3.9110001e+02
2028017,3.2567100e+03,-3.7035001e+02,3.9847000e+02
2028018,3.2797200e+03,-3.7535001e+02,3.9423999e+02
2028019,3.2714099e+03,-3.6569998e+02,4.0037000e+02
2028020,3.2944900e+03,-3.7163000e+02,3.9403000e+02
2028021,3.2868198e+03,-3.6160999e+02,4.0250998e+02
2028022,3.3092600e+03,-3.6794998e+02,3.9363000e+02
2028023,3.3022400e+03,-3.5775000e+02,4.0217999e+02
2028024,3.3240400e+03,-3.6428000e+02,3.9316000e+02
2028025,3.3176599e+03,-3.5391998e+02,4.0172000e+02
2028026,3.3390498e+03,-3.6057999e+02,3.9278998e+02
2028027,3.3330798e+03,-3.5010001e+02,4.0122000e+02
2028028,3.3538499e+03,-3.5697998e+02,3.9270999e+02
2028029,3.3487700e+03,-3.4628000e+02,4.0107999e+02
2028030,3.3686499e+03,-3.5338000e+02,3.9263000e+02
2028031,3.3642200e+03,-3.4251999e+02,4.0100000e+02
2028032,3.3834399e+03,-3.4978000e+02,3.9254999e+02
2028033,3.3796599e+03,-3.3875998e+02,4.0091000e+02
2028034,3.3982400e+03,-3.4617999e+02,3.9245999e+02
2028035,3.3950999e+03,-3.3500998e+02,4.0082999e+02
2028036,3.4130400e+03,-3.4257999e+02,3.9238000e+02
2028037,3.4105498e+03,-3.3125000e+02,4.0075000e+02
2028038,3.4278599e+03,-3.3910001e+02,3.9226999e+02
2028039,3.4259900e+03,-3.2748999e+02,4.0066000e+02
2028040,3.4429900e+03,-3.3741998e+02,3.9213998e+02
2028041,3.4417600e+03,-3.2557001e+02,4.0045999e+02
2028042,3.4579399e+03,-3.3750998e+02,3.9257999e+02
2028043,3.4575999e+03,-3.2457999e+02,4.0123999e+02
2028044,3.4732600e+03,-3.3666998e+02,3.9498999e+02
2028045,3.4733499e+03,-3.2469000e+02,4.0331000e+02
2028046,3.3133298e+03,-3.5657999e+02,5.0876999e+02
2028047,3.3160400e+03,-3.7573999e+02,5.0954999e+02
2028048,3.3187800e+03,-3.9488000e+02,5.0835999e+02
2028049,3.3215598e+03,-4.1403000e+02,5.0722000e+02
2028050,3.3287998e+03,-3.5273999e+02,5.0825998e+02
2028051,3.3315000e+03,-3.7189999e+02,5.1003000e+02
2028052,3.3342400e+03,-3.9104999e+02,5.0884000e+02
2028053,3.3370300e+03,-4.1019000e+02,5.0769998e+02
2028054,3.3442800e+03,-3.4894998e+02,5.0813998e+02
2028055,3.3469900e+03,-3.6812000e+02,5.0989999e+02
2028056,3.3497300e+03,-3.8725998e+02,5.0870999e+02
2028057,3.3525100e+03,-4.0641000e+02,5.0759000e+02
2028058,3.3616199e+03,-3.4469998e+02,5.0781998e+02
2028059,3.3624700e+03,-3.6432999e+02,5.1084000e+02
2028060,3.3652100e+03,-3.8347998e+02,5.0966000e+02
2028061,3.3679900e+03,-4.0263000e+02,5.0956000e+02
2028062,3.3775999e+03,-3.4085001e+02,5.0825000e+02
2028063,3.3827500e+03,-4.0269000e+02,5.1348999e+02
2028064,3.3913799e+03,-3.3797998e+02,5.1057999e+02
2028065,3.4076199e+03,-3.3519998e+02,5.1314996e+02
2028066,3.4239299e+03,-3.3285999e+02,5.1583997e+02
2028067,3.4402700e+03,-3.3148999e+02,5.1879999e+02
2028068,3.4566099e+03,-3.3116000e+02,5.2212000e+02
2028069,3.4729199e+03,-3.3122998e+02,5.2556000e+02
2028070,3.2226699e+03,-3.9253000e+02,5.0347000e+02
2028071,3.2363198e+03,-3.8328998e+02,5.0331000e+02
2028072,3.2500400e+03,-3.7416998e+02,5.0312000e+02
2028073,3.2645400e+03,-3.6629999e+02,5.0284000e+02
2028074,3.2672800e+03,-3.7303000e+02,5.0966000e+02
2028075,3.2796799e+03,-3.5978000e+02,5.0259998e+02
